,entropy_raw,entropy_reduction,effective_entropy,reliability,ber,stability_param,voltage_ratio,temperature,storage_pattern,ecc_type,ecc_kwargs,aging_cycles,ecc_str,variation_type
81,0.9955927544527945,0.0625,0.9330927544527945,0.744375,0.255625,,1.0,85,static,Hamming,{},200,Hamming,environment
82,1.0,0.125,0.875,0.75125,0.24875,,1.0,85,static,BCH,{'t': 2},200,BCH(t=2),environment
83,0.9998238825988728,0.3125,0.6873238825988728,0.7459374999999999,0.2540625,,1.0,85,static,BCH,{'t': 5},200,BCH(t=5),environment
84,0.9955927544527945,0.0,0.9955927544527945,0.740625,0.259375,,1.0,85,random,None,{},200,None,environment
85,0.9744894033980523,0.0625,0.9119894033980523,0.7809375000000001,0.2190625,,1.0,85,random,Hamming,{},200,Hamming,environment
86,0.9984144269374469,0.125,0.8734144269374469,0.76609375,0.23390625,,1.0,85,random,BCH,{'t': 2},200,BCH(t=2),environment
87,0.9984144269374469,0.3125,0.6859144269374469,0.75953125,0.24046875,,1.0,85,random,BCH,{'t': 5},200,BCH(t=5),environment
88,0.9936507116910404,0.0,0.9936507116910404,0.76671875,0.23328125,,1.0,85,optimized,None,{},200,None,environment
89,1.0,0.0625,0.9375,0.7725,0.2275,,1.0,85,optimized,Hamming,{},200,Hamming,environment
90,0.9913533102170101,0.125,0.8663533102170101,0.8353125,0.1646875,,1.0,85,optimized,BCH,{'t': 2},200,BCH(t=2),environment
91,0.9998238825988728,0.3125,0.6873238825988728,0.77625,0.22375,,1.0,85,optimized,BCH,{'t': 5},200,BCH(t=5),environment
92,0.9971803988942642,0.0,0.9971803988942642,0.7490625,0.2509375,,1.2,0,static,None,{},200,None,environment
93,0.9955927544527945,0.0625,0.9330927544527945,0.76796875,0.23203125,,1.2,0,static,Hamming,{},200,Hamming,environment
94,0.9955927544527945,0.125,0.8705927544527945,0.728125,0.271875,,1.2,0,static,BCH,{'t': 2},200,BCH(t=2),environment
95,0.9955927544527945,0.3125,0.6830927544527945,0.76578125,0.23421875,,1.2,0,static,BCH,{'t': 5},200,BCH(t=5),environment
96,0.9984144269374469,0.0,0.9984144269374469,0.74609375,0.25390625,,1.2,0,random,None,{},200,None,environment
97,0.9886994082884974,0.0625,0.9261994082884974,0.735625,0.264375,,1.2,0,random,Hamming,{},200,Hamming,environment
98,0.9936507116910404,0.125,0.8686507116910404,0.79546875,0.20453125,,1.2,0,random,BCH,{'t': 2},200,BCH(t=2),environment
99,0.9971803988942642,0.3125,0.6846803988942642,0.7534375,0.2465625,,1.2,0,random,BCH,{'t': 5},200,BCH(t=5),environment
100,0.9984144269374469,0.0,0.9984144269374469,0.7737499999999999,0.22625,,1.2,0,optimized,None,{},200,None,environment
101,0.9992954443621549,0.0625,0.9367954443621549,0.79390625,0.20609375,,1.2,0,optimized,Hamming,{},200,Hamming,environment
102,0.985687679358613,0.125,0.860687679358613,0.79515625,0.20484375,,1.2,0,optimized,BCH,{'t': 2},200,BCH(t=2),environment
103,0.985687679358613,0.3125,0.673187679358613,0.765625,0.234375,,1.2,0,optimized,BCH,{'t': 5},200,BCH(t=5),environment
104,0.9955927544527945,0.0,0.9955927544527945,0.77609375,0.22390625,,1.2,25,static,None,{},200,None,environment
105,0.9936507116910404,0.0625,0.9311507116910404,0.76546875,0.23453125,,1.2,25,static,Hamming,{},200,Hamming,environment
106,0.9913533102170101,0.125,0.8663533102170101,0.78234375,0.21765625,,1.2,25,static,BCH,{'t': 2},200,BCH(t=2),environment
107,0.9971803988942642,0.3125,0.6846803988942642,0.79171875,0.20828125,,1.2,25,static,BCH,{'t': 5},200,BCH(t=5),environment
108,0.9992954443621549,0.0,0.9992954443621549,0.755,0.245,,1.2,25,random,None,{},200,None,environment
109,0.9971803988942642,0.0625,0.9346803988942642,0.80609375,0.19390625,,1.2,25,random,Hamming,{},200,Hamming,environment
110,0.9992954443621549,0.125,0.8742954443621549,0.73296875,0.26703125,,1.2,25,random,BCH,{'t': 2},200,BCH(t=2),environment
111,1.0,0.3125,0.6875,0.79703125,0.20296875,,1.2,25,random,BCH,{'t': 5},200,BCH(t=5),environment
112,0.9936507116910404,0.0,0.9936507116910404,0.76953125,0.23046875,,1.2,25,optimized,None,{},200,None,environment
113,0.985687679358613,0.0625,0.923187679358613,0.80546875,0.19453125,,1.2,25,optimized,Hamming,{},200,Hamming,environment
